frame_number	 sync_in1	 sync_in2	 time_stamp
13338	 1	 1	 666.961094141
13339	 1	 1	 667.011110067
13340	 1	 1	 667.06111598
13341	 1	 1	 667.111109972
13342	 1	 1	 667.161123991
13343	 1	 1	 667.211127043
13344	 1	 1	 667.261125088
13345	 1	 1	 667.311120987
13346	 1	 1	 667.361135006
13347	 1	 1	 667.411141157
13348	 1	 1	 667.461140156
13349	 1	 1	 667.511142969
13350	 1	 1	 667.561154127
13351	 1	 1	 667.611165047
13352	 1	 1	 667.661167145
13353	 1	 1	 667.71115613
13354	 1	 1	 667.761170149
13355	 1	 1	 667.811179161
13356	 1	 1	 667.861179113
13357	 1	 1	 667.911185026
13358	 1	 1	 667.961196184
13359	 1	 1	 668.011192083
13360	 1	 1	 668.061195135
13361	 1	 1	 668.111207008
13362	 1	 1	 668.161216974
13363	 1	 1	 668.211207151
13364	 1	 1	 668.261224985
13365	 1	 1	 668.311228037
13366	 0	 1	 668.361227036
13367	 1	 1	 668.411221027
13368	 1	 1	 668.46123004
13369	 1	 1	 668.511242151
13370	 1	 1	 668.561252117
13371	 1	 1	 668.611247063
13372	 1	 1	 668.661247015
13373	 1	 1	 668.711256981
13374	 1	 1	 668.761265039
13375	 1	 1	 668.811269045
13376	 1	 1	 668.861262083
13377	 1	 1	 668.911278009
13378	 1	 1	 668.961279154
13379	 0	 1	 669.011283159
13380	 1	 1	 669.061294079
13381	 1	 1	 669.112684965
13382	 1	 1	 669.161316156
13383	 1	 1	 669.211304188
13384	 1	 1	 669.261309147
13385	 1	 1	 669.311316013
13386	 1	 1	 669.361320019
13387	 1	 1	 669.411324024
13388	 1	 1	 669.461335182
13389	 1	 1	 669.511332035
13390	 1	 1	 669.561336994
13391	 1	 1	 669.611334085
13392	 0	 1	 669.661344051
13393	 1	 1	 669.711354017
13394	 1	 1	 669.76135397
13395	 1	 1	 669.811352015
13396	 1	 1	 669.861373186
13397	 1	 1	 669.911367178
13398	 1	 1	 669.961382151
13399	 1	 1	 670.011379004
13400	 1	 1	 670.061382055
13401	 1	 1	 670.111381054
13402	 1	 1	 670.16139102
13403	 1	 1	 670.211398125
13404	 1	 1	 670.26140213
13405	 0	 1	 670.311397076
13406	 1	 1	 670.361415148
13407	 1	 1	 670.411420107
13408	 1	 1	 670.461421967
13409	 1	 1	 670.511423111
13410	 1	 1	 670.561429977
13411	 1	 1	 670.611443996
13412	 1	 1	 670.661437035
13413	 1	 1	 670.71143198
13414	 1	 1	 670.761450052
13415	 1	 1	 670.811457157
13416	 1	 1	 670.861453056
13417	 1	 1	 670.911465168
13418	 0	 1	 670.961472034
13419	 1	 1	 671.011471987
13420	 1	 1	 671.061468124
13421	 1	 1	 671.111479998
13422	 1	 1	 671.161487103
13423	 1	 1	 671.211486101
13424	 1	 1	 671.26149106
13425	 1	 1	 671.311503172
13426	 1	 1	 671.361507177
13427	 1	 1	 671.41151619
13428	 1	 1	 671.461508036
13429	 1	 1	 671.511522055
13430	 1	 1	 671.561525106
13431	 0	 1	 671.611526012
13432	 1	 1	 671.661525011
13433	 1	 1	 671.711539984
13434	 1	 1	 671.761538982
13435	 1	 1	 671.811547041
13436	 1	 1	 671.861549139
13437	 1	 1	 671.911555052
13438	 1	 1	 671.961562157
13439	 1	 1	 672.011569023
13440	 1	 1	 672.061582088
13441	 1	 1	 672.112707138
13442	 1	 1	 672.161587
13443	 1	 1	 672.211582184
13444	 0	 1	 672.261588097
13445	 1	 1	 672.311591148
13446	 1	 1	 672.361598015
13447	 1	 1	 672.411599159
13448	 1	 1	 672.461605072
13449	 1	 1	 672.511614084
13450	 1	 1	 672.56162405
13451	 1	 1	 672.611616135
13452	 1	 1	 672.661624193
13453	 1	 1	 672.711626053
13454	 1	 1	 672.761634111
13455	 1	 1	 672.811629057
13456	 1	 1	 672.861643076
13457	 0	 1	 672.911641121
13458	 1	 1	 672.961637974
13459	 1	 1	 673.011666059
13460	 1	 1	 673.061661005
13461	 1	 1	 673.111664057
13462	 1	 1	 673.161659002
13463	 1	 1	 673.211673021
13464	 1	 1	 673.261679173
13465	 1	 1	 673.311686039
13466	 1	 1	 673.361680031
13467	 1	 1	 673.411695004
13468	 1	 1	 673.461704016
13469	 1	 1	 673.511703968
13470	 1	 1	 673.561700106
13471	 1	 1	 673.611711025
13472	 1	 1	 673.661715031
13473	 1	 1	 673.71171999
13474	 1	 1	 673.761715174
13475	 1	 1	 673.8117311
13476	 1	 1	 673.86173296
13477	 1	 1	 673.911746979
13478	 1	 1	 673.961742163
13479	 1	 1	 674.011752129
13480	 1	 1	 674.061743975
13481	 1	 1	 674.111759186
13482	 1	 1	 674.161761045
13483	 1	 1	 674.211770058
13484	 1	 1	 674.26176405
13485	 1	 1	 674.311778069
13486	 1	 1	 674.361785173
13487	 1	 1	 674.411789179
13488	 1	 1	 674.461778164
13489	 1	 1	 674.51179719
13490	 1	 1	 674.561798096
13491	 1	 1	 674.611804962
13492	 1	 1	 674.661805153
13493	 1	 1	 674.711810112
13494	 1	 1	 674.761819124
13495	 1	 1	 674.811822176
13496	 1	 1	 674.861828089
13497	 1	 1	 674.911834002
13498	 1	 1	 674.961840153
13499	 1	 1	 675.011851072
13500	 1	 1	 675.061836004
13501	 1	 1	 675.112285137
13502	 1	 1	 675.162268162
13503	 1	 1	 675.211867094
13504	 1	 1	 675.261856079
13505	 1	 1	 675.311879158
13506	 1	 1	 675.361874104
13507	 1	 1	 675.41188097
13508	 1	 1	 675.461874008
13509	 1	 1	 675.511891127
13510	 1	 1	 675.561897039
13511	 1	 1	 675.611905098
13512	 1	 1	 675.661900043
13513	 1	 1	 675.711912155
13514	 1	 1	 675.761909962
13515	 1	 1	 675.81191802
13516	 1	 1	 675.861911058
13517	 1	 1	 675.911916018
13518	 1	 1	 675.961920977
13519	 1	 1	 676.011934996
13520	 1	 1	 676.061939001
13521	 1	 1	 676.11194706
13522	 1	 1	 676.161939144
13523	 1	 1	 676.211951017
13524	 1	 1	 676.261958122
13525	 1	 1	 676.311963081
13526	 1	 1	 676.361961126
13527	 1	 1	 676.411975145
13528	 1	 1	 676.461976051
13529	 1	 1	 676.511985064
13530	 1	 1	 676.561979055
13531	 0	 1	 676.611996174
13532	 1	 1	 676.661998034
13533	 1	 1	 676.711997032
13534	 1	 1	 676.761996031
13535	 1	 1	 676.81201601
13536	 1	 1	 676.862010002
13537	 1	 1	 676.912019014
13538	 1	 1	 676.962018967
13539	 1	 1	 677.012030125
13540	 1	 1	 677.062031984
13541	 1	 1	 677.112029076
13542	 1	 1	 677.162042141
13543	 1	 1	 677.2120471
13544	 0	 1	 677.262053013
13545	 1	 1	 677.312050104
13546	 1	 1	 677.362059116
13547	 1	 1	 677.412065983
13548	 1	 1	 677.462067127
13549	 1	 1	 677.51206708
13550	 1	 1	 677.562082052
13551	 1	 1	 677.612086058
13552	 1	 1	 677.662086964
13553	 1	 1	 677.712080956
13554	 1	 1	 677.762099028
13555	 1	 1	 677.812102079
13556	 1	 1	 677.862107038
13557	 0	 1	 677.912111044
13558	 1	 1	 677.962113142
13559	 1	 1	 678.012122154
13560	 1	 1	 678.062111139
13561	 1	 1	 678.1121521
13562	 1	 1	 678.162141085
13563	 1	 1	 678.212144136
13564	 1	 1	 678.262140036
13565	 1	 1	 678.312150002
13566	 1	 1	 678.362159014
13567	 1	 1	 678.412158966
13568	 1	 1	 678.462150097
13569	 1	 1	 678.512170076
13570	 0	 1	 678.562173128
13571	 1	 1	 678.612178087
13572	 1	 1	 678.662170172
13573	 1	 1	 678.712182045
13574	 1	 1	 678.76218915
13575	 1	 1	 678.812198162
13576	 1	 1	 678.862186193
13577	 1	 1	 678.912207127
13578	 1	 1	 678.962208033
13579	 1	 1	 679.012207985
13580	 1	 1	 679.062222004
13581	 1	 1	 679.112228155
13582	 1	 1	 679.162225008
13583	 0	 1	 679.212219
13584	 1	 1	 679.262235165
13585	 1	 1	 679.312242031
13586	 1	 1	 679.362245083
13587	 1	 1	 679.412248135
13588	 1	 1	 679.462258101
13589	 1	 1	 679.512264967
13590	 1	 1	 679.562272072
13591	 1	 1	 679.61225915
13592	 1	 1	 679.662271023
13593	 1	 1	 679.712275982
13594	 1	 1	 679.762283087
13595	 1	 1	 679.812278032
13596	 0	 1	 679.862291098
13597	 1	 1	 679.912295103
13598	 1	 1	 679.962299109
13599	 1	 1	 680.01230216
13600	 1	 1	 680.062306166
13601	 1	 1	 680.112303019
13602	 1	 1	 680.162317991
13603	 1	 1	 680.212315083
13604	 1	 1	 680.262326002
13605	 1	 1	 680.312330961
13606	 1	 1	 680.362338066
13607	 1	 1	 680.412338972
13608	 1	 1	 680.462345123
13609	 0	 1	 680.512346029
13610	 1	 1	 680.562358141
13611	 1	 1	 680.612365961
13612	 1	 1	 680.662369967
13613	 1	 1	 680.712362051
13614	 1	 1	 680.762375116
13615	 1	 1	 680.812378168
13616	 1	 1	 680.862384081
13617	 1	 1	 680.912387133
13618	 1	 1	 680.962404013
13619	 1	 1	 681.012401104
13620	 1	 1	 681.062401056
13621	 1	 1	 681.11669302
13622	 0	 1	 681.162419081
13623	 1	 1	 681.212419987
13624	 1	 1	 681.262418985
13625	 1	 1	 681.312417984
13626	 1	 1	 681.362428188
13627	 1	 1	 681.412436962
13628	 1	 1	 681.462434053
13629	 1	 1	 681.512436152
13630	 1	 1	 681.562448025
13631	 1	 1	 681.61245203
13632	 1	 1	 681.662453175
13633	 1	 1	 681.712449074
13634	 1	 1	 681.762466192
13635	 1	 1	 681.812473059
13636	 1	 1	 681.862473011
13637	 1	 1	 681.912484169
13638	 1	 1	 681.962486029
13639	 1	 1	 682.012484074
13640	 1	 1	 682.06249404
13641	 1	 1	 682.112498999
13642	 1	 1	 682.162501097
13643	 1	 1	 682.212498188
13644	 1	 1	 682.262511015
13645	 1	 1	 682.312517166
13646	 1	 1	 682.362523079
13647	 1	 1	 682.412522078
13648	 1	 1	 682.462529182
13649	 1	 1	 682.512542963
13650	 1	 1	 682.562543154
13651	 1	 1	 682.612540007
13652	 1	 1	 682.662553072
13653	 1	 1	 682.71255517
13654	 1	 1	 682.762560129
13655	 1	 1	 682.812556028
13656	 1	 1	 682.862572193
13657	 1	 1	 682.912564993
13658	 1	 1	 682.962572098
13659	 1	 1	 683.012585163
13660	 1	 1	 683.062587023
13661	 1	 1	 683.112595081
13662	 1	 1	 683.16258812
13663	 1	 1	 683.212604046
13664	 1	 1	 683.262611151
13665	 1	 1	 683.312620163
13666	 1	 1	 683.362612009
13667	 1	 1	 683.412631035
13668	 1	 1	 683.462620974
13669	 1	 1	 683.512631178
13670	 1	 1	 683.562627077
13671	 1	 1	 683.612646103
13672	 1	 1	 683.662642956
13673	 1	 1	 683.712651014
13674	 1	 1	 683.762642145
13675	 1	 1	 683.812659979
13676	 1	 1	 683.86266017
13677	 1	 1	 683.912666082
13678	 1	 1	 683.962669134
13679	 1	 1	 684.012674093
13680	 1	 1	 684.062668085
13681	 1	 1	 684.112693071
13682	 1	 1	 684.162712097
13683	 1	 1	 684.212701082
13684	 1	 1	 684.262705088
13685	 1	 1	 684.31269598
13686	 1	 1	 684.362708092
13687	 1	 1	 684.412714005
13688	 1	 1	 684.462712049
13689	 1	 1	 684.512714148
13690	 1	 1	 684.562728167
13691	 1	 1	 684.612734079
13692	 1	 1	 684.662738085
13693	 1	 1	 684.712731123
13694	 1	 1	 684.762747049
13695	 1	 1	 684.812752008
13696	 0	 1	 684.862751961
13697	 1	 1	 684.912758112
13698	 1	 1	 684.962767124
13699	 1	 1	 685.012768984
13700	 1	 1	 685.062762022
13701	 1	 1	 685.112776041
13702	 1	 1	 685.162780046
13703	 1	 1	 685.212787151
13704	 1	 1	 685.262784958
13705	 1	 1	 685.312798023
13706	 1	 1	 685.362799168
13707	 1	 1	 685.41280508
13708	 1	 1	 685.462798119
13709	 0	 1	 685.512819052
13710	 1	 1	 685.562824965
13711	 1	 1	 685.612831116
13712	 1	 1	 685.662819147
13713	 1	 1	 685.712838173
13714	 1	 1	 685.762837172
13715	 1	 1	 685.812842131
13716	 1	 1	 685.86283803
13717	 1	 1	 685.912841082
13718	 1	 1	 685.962850094
13719	 1	 1	 686.012865067
13720	 1	 1	 686.062863111
13721	 1	 1	 686.112868071
13722	 0	 1	 686.162862062
13723	 1	 1	 686.212877035
13724	 1	 1	 686.262883186
13725	 1	 1	 686.312886
13726	 1	 1	 686.362881184
13727	 1	 1	 686.412898064
13728	 1	 1	 686.462897062
13729	 1	 1	 686.512906075
13730	 1	 1	 686.562900066
13731	 1	 1	 686.612912178
13732	 1	 1	 686.662919044
13733	 1	 1	 686.712920189
13734	 1	 1	 686.762919188
13735	 0	 1	 686.812932968
13736	 1	 1	 686.862935066
13737	 1	 1	 686.912945986
13738	 1	 1	 686.962953091
13739	 1	 1	 687.012951136
13740	 1	 1	 687.062956095
13741	 1	 1	 687.116160154
13742	 1	 1	 687.162973166
13743	 1	 1	 687.212974072
13744	 1	 1	 687.262981176
13745	 1	 1	 687.312982082
13746	 1	 1	 687.362976074
13747	 1	 1	 687.412993193
13748	 0	 1	 687.462995052
13749	 1	 1	 687.513002157
13750	 1	 1	 687.562994957
13751	 1	 1	 687.613012075
13752	 1	 1	 687.663015127
13753	 1	 1	 687.713014126
13754	 1	 1	 687.763010979
13755	 1	 1	 687.813028097
13756	 1	 1	 687.863031149
13757	 1	 1	 687.913042068
13758	 1	 1	 687.96303916
13759	 1	 1	 688.013043165
13760	 1	 1	 688.063047171
13761	 0	 1	 688.11304307
13762	 1	 1	 688.163057089
13763	 1	 1	 688.213061094
13764	 1	 1	 688.2630651
13765	 1	 1	 688.313063145
13766	 1	 1	 688.363072157
13767	 1	 1	 688.413084984
13768	 1	 1	 688.463081121
13769	 1	 1	 688.513085127
13770	 1	 1	 688.563095093
13771	 1	 1	 688.613103151
13772	 1	 1	 688.663113117
13773	 1	 1	 688.713096142
13774	 0	 1	 688.763113022
13775	 1	 1	 688.813119173
13776	 1	 1	 688.863123178
13777	 1	 1	 688.913129091
13778	 1	 1	 688.963133097
13779	 1	 1	 689.013142109
13780	 1	 1	 689.063141108
13781	 1	 1	 689.113155127
13782	 1	 1	 689.163156033
13783	 1	 1	 689.213153124
13784	 1	 1	 689.263149023
13785	 1	 1	 689.313165188
13786	 1	 1	 689.363168001
13787	 1	 1	 689.413172007
13788	 1	 1	 689.463165998
13789	 1	 1	 689.51318717
13790	 1	 1	 689.563194036
13791	 1	 1	 689.613193035
13792	 1	 1	 689.663186073
13793	 1	 1	 689.713198185
13794	 1	 1	 689.763205051
13795	 1	 1	 689.813212156
13796	 1	 1	 689.863204956
13797	 1	 1	 689.913210154
13798	 1	 1	 689.963221073
13799	 1	 1	 690.013228178
13800	 1	 1	 690.063232183
13801	 1	 1	 690.113276005
13802	 1	 1	 690.163251162
13803	 1	 1	 690.213255167
13804	 1	 1	 690.263251066
13805	 1	 1	 690.313255072
13806	 1	 1	 690.363267183
13807	 1	 1	 690.413262129
13808	 1	 1	 690.463268995
13809	 1	 1	 690.513275146
13810	 1	 1	 690.563276052
13811	 1	 1	 690.613274097
13812	 1	 1	 690.663297176
13813	 1	 1	 690.713294029
13814	 1	 1	 690.763303041
13815	 1	 1	 690.813297033
13816	 1	 1	 690.863306999
13817	 1	 1	 690.91330409
13818	 1	 1	 690.963312149
13819	 1	 1	 691.013321161
13820	 1	 1	 691.063325167
13821	 1	 1	 691.113327026
13822	 1	 1	 691.163324118
13823	 1	 1	 691.213335991
13824	 1	 1	 691.263342142
13825	 1	 1	 691.313357115
13826	 1	 1	 691.363348007
13827	 1	 1	 691.413365126
13828	 1	 1	 691.463363171
13829	 1	 1	 691.513370037
13830	 1	 1	 691.563367128
13831	 1	 1	 691.613384962
13832	 1	 1	 691.663380146
13833	 1	 1	 691.713384151
13834	 1	 1	 691.763388157
13835	 1	 1	 691.813395023
13836	 1	 1	 691.863399029
13837	 1	 1	 691.913403988
13838	 1	 1	 691.963415146
13839	 1	 1	 692.013411999
13840	 1	 1	 692.063407183
13841	 1	 1	 692.113422155
13842	 1	 1	 692.163426161
13843	 1	 1	 692.213438034
13844	 1	 1	 692.263435125
13845	 1	 1	 692.313443184
13846	 1	 1	 692.363445997
13847	 1	 1	 692.413455963
13848	 0	 1	 692.463450193
13849	 1	 1	 692.513467073
13850	 1	 1	 692.563467026
13851	 1	 1	 692.613475084
13852	 1	 1	 692.66347003
13853	 1	 1	 692.713478088
13854	 1	 1	 692.763486147
13855	 1	 1	 692.81349206
13856	 1	 1	 692.863476038
13857	 1	 1	 692.913500071
13858	 1	 1	 692.963500977
13859	 1	 1	 693.013497114
13860	 1	 1	 693.063511133
13861	 0	 1	 693.113525152
13862	 1	 1	 693.163527966
13863	 1	 1	 693.213521004
13864	 1	 1	 693.263530016
13865	 1	 1	 693.313534021
13866	 1	 1	 693.36353898
13867	 1	 1	 693.413537025
13868	 1	 1	 693.46354413
13869	 1	 1	 693.513560057
13870	 1	 1	 693.563565969
13871	 1	 1	 693.613569021
13872	 1	 1	 693.663561106
13873	 1	 1	 693.713577032
13874	 0	 1	 693.763581991
13875	 1	 1	 693.813589096
13876	 1	 1	 693.863578081
13877	 1	 1	 693.913578987
13878	 1	 1	 693.963590145
13879	 1	 1	 694.013606071
13880	 1	 1	 694.063601017
13881	 1	 1	 694.113607168
13882	 1	 1	 694.163604021
13883	 1	 1	 694.213617086
13884	 1	 1	 694.263622999
13885	 1	 1	 694.313627005
13886	 1	 1	 694.363620996
13887	 0	 1	 694.413635969
13888	 1	 1	 694.46364212
13889	 1	 1	 694.513650179
13890	 1	 1	 694.563642025
13891	 1	 1	 694.613660097
13892	 1	 1	 694.663659096
13893	 1	 1	 694.713667154
13894	 1	 1	 694.763666153
13895	 1	 1	 694.813677073
13896	 1	 1	 694.863679171
13897	 1	 1	 694.913689137
13898	 1	 1	 694.963690996
13899	 1	 1	 695.013695002
13900	 0	 1	 695.063695192
13901	 1	 1	 695.113690138
13902	 1	 1	 695.163702965
13903	 1	 1	 695.21371603
13904	 1	 1	 695.263714075
13905	 1	 1	 695.313719034
13906	 1	 1	 695.36372304
13907	 1	 1	 695.413731098
13908	 1	 1	 695.463737965
13909	 1	 1	 695.513727188
13910	 1	 1	 695.563743114
13911	 1	 1	 695.613749027
13912	 1	 1	 695.663750172
13913	 0	 1	 695.713737011
13914	 1	 1	 695.763767004
13915	 1	 1	 695.813768148
13916	 1	 1	 695.863770962
13917	 1	 1	 695.913778067
13918	 1	 1	 695.963778019
13919	 1	 1	 696.013774157
13920	 1	 1	 696.063785076
13921	 1	 1	 696.113821983
13922	 1	 1	 696.163814068
13923	 1	 1	 696.213793039
13924	 1	 1	 696.263813019
13925	 1	 1	 696.31381011
13926	 0	 1	 696.363824129
13927	 1	 1	 696.413815975
13928	 1	 1	 696.463821173
13929	 1	 1	 696.513834
13930	 1	 1	 696.563838005
13931	 1	 1	 696.613844156
13932	 1	 1	 696.663838148
13933	 1	 1	 696.713849068
13934	 1	 1	 696.763852119
13935	 1	 1	 696.813863993
13936	 1	 1	 696.863850117
13937	 1	 1	 696.913866043
13938	 1	 1	 696.963868141
13939	 1	 1	 697.013872147
13940	 1	 1	 697.063882113
13941	 1	 1	 697.113887072
13942	 1	 1	 697.163897038
13943	 1	 1	 697.213881969
13944	 1	 1	 697.263905048
13945	 1	 1	 697.313905001
13946	 1	 1	 697.363907099
13947	 1	 1	 697.413905144
13948	 1	 1	 697.463914156
13949	 1	 1	 697.513920069
13950	 1	 1	 697.563928127
13951	 1	 1	 697.613923073
13952	 1	 1	 697.663935184
13953	 1	 1	 697.713943005
13954	 1	 1	 697.763951063
13955	 1	 1	 697.813944101
13956	 1	 1	 697.863955021
13957	 1	 1	 697.91395998
13958	 1	 1	 697.963968992
13959	 1	 1	 698.013978004
13960	 1	 1	 698.063970089
13961	 1	 1	 698.113968134
13962	 1	 1	 698.163979053
13963	 1	 1	 698.213987112
13964	 1	 1	 698.263992071
13965	 1	 1	 698.313986063
13966	 1	 1	 698.364003181
13967	 1	 1	 698.414005041
13968	 1	 1	 698.464006186
13969	 1	 1	 698.514010191
13970	 1	 1	 698.564023972
13971	 1	 1	 698.614031076
13972	 1	 1	 698.664031029
13973	 1	 1	 698.714025021
13974	 1	 1	 698.764041185
13975	 1	 1	 698.814046144
13976	 1	 1	 698.864048958
13977	 1	 1	 698.914059162
13978	 1	 1	 698.964061975
13979	 1	 1	 699.014070034
13980	 1	 1	 699.064064026
13981	 1	 1	 699.114091158
13982	 1	 1	 699.164083958
13983	 1	 1	 699.214079142
13984	 1	 1	 699.264075041
13985	 1	 1	 699.314090014
13986	 1	 1	 699.364094019
13987	 0	 1	 699.414098978
13988	 1	 1	 699.464096069
13989	 1	 1	 699.514105082
13990	 1	 1	 699.56411314
13991	 1	 1	 699.614116192
13992	 1	 1	 699.664119005
13993	 1	 1	 699.714116096
13994	 1	 1	 699.764132977
13995	 1	 1	 699.814144135
13996	 1	 1	 699.864140987
13997	 1	 1	 699.914144039
13998	 1	 1	 699.964152098
13999	 1	 1	 700.014151096
14000	 0	 1	 700.06416297
14001	 1	 1	 700.114161015
14002	 1	 1	 700.164165974
14003	 1	 1	 700.214161158
14004	 1	 1	 700.264177084
14005	 1	 1	 700.314180136
14006	 1	 1	 700.364185095
14007	 1	 1	 700.41418314
14008	 1	 1	 700.464197159
14009	 1	 1	 700.514199972
14010	 1	 1	 700.56420517
14011	 1	 1	 700.614205122
14012	 1	 1	 700.664214134
14013	 0	 1	 700.71421504
14014	 1	 1	 700.764224052
14015	 1	 1	 700.814218044
14016	 1	 1	 700.864232063
14017	 1	 1	 700.914227009
14018	 1	 1	 700.964236021
14019	 1	 1	 701.014253139
14020	 1	 1	 701.064252138
14021	 1	 1	 701.114253044
14022	 1	 1	 701.164249182
14023	 1	 1	 701.214267015
14024	 1	 1	 701.26426816
14025	 1	 1	 701.314278126
14026	 0	 1	 701.364266157
14027	 1	 1	 701.414277077
14028	 1	 1	 701.464293957
14029	 1	 1	 701.514291048
14030	 1	 1	 701.564288139
14031	 1	 1	 701.614302158
14032	 1	 1	 701.664304018
14033	 1	 1	 701.714311123
14034	 1	 1	 701.764311075
14035	 1	 1	 701.814325094
14036	 1	 1	 701.864327192
14037	 1	 1	 701.914332151
14038	 1	 1	 701.964338064
14039	 0	 1	 702.014346123
14040	 1	 1	 702.064332962
14041	 1	 1	 702.114408016
14042	 1	 1	 702.164360046
14043	 1	 1	 702.214364052
14044	 1	 1	 702.26435709
14045	 1	 1	 702.314362049
14046	 1	 1	 702.364375114
14047	 1	 1	 702.414378166
14048	 1	 1	 702.464365959
14049	 1	 1	 702.514386177
14050	 1	 1	 702.56438899
14051	 1	 1	 702.614394188
14052	 0	 1	 702.664390087
14053	 1	 1	 702.714398146
14054	 1	 1	 702.764408112
14055	 1	 1	 702.814409018
14056	 1	 1	 702.864416122
14057	 1	 1	 702.914422989
14058	 1	 1	 702.964426994
14059	 1	 1	 703.014432192
14060	 1	 1	 703.064424992
14061	 1	 1	 703.114439011
14062	 1	 1	 703.164445162
14063	 1	 1	 703.214455128
14064	 1	 1	 703.264446974
14065	 0	 1	 703.314463139
14066	 1	 1	 703.364469051
14067	 1	 1	 703.414469957
14068	 1	 1	 703.464470148
14069	 1	 1	 703.514477015
14070	 1	 1	 703.564485073
14071	 1	 1	 703.614490986
14072	 1	 1	 703.664478064
14073	 1	 1	 703.714492083
14074	 1	 1	 703.764500141
14075	 1	 1	 703.81451416
14076	 1	 1	 703.864498138
14077	 1	 1	 703.914504051
14078	 1	 1	 703.964509964
14079	 1	 1	 704.014525175
14080	 1	 1	 704.064530134
14081	 1	 1	 704.1145401
14082	 1	 1	 704.164533138
14083	 1	 1	 704.214540958
14084	 1	 1	 704.26455307
14085	 1	 1	 704.314551115
14086	 1	 1	 704.364547968
14087	 1	 1	 704.414565086
14088	 1	 1	 704.464568138
14089	 1	 1	 704.514572144
14090	 1	 1	 704.564574957
14091	 1	 1	 704.614580154
14092	 1	 1	 704.664591074
14093	 1	 1	 704.714588165
14094	 1	 1	 704.764590025
14095	 1	 1	 704.81460309
14096	 1	 1	 704.864606142
14097	 1	 1	 704.914608002
14098	 1	 1	 704.96461916
14099	 1	 1	 705.014623165
14100	 1	 1	 705.064624071
14101	 1	 1	 705.114672184
14102	 1	 1	 705.164646149
14103	 1	 1	 705.214640141
14104	 1	 1	 705.264642
14105	 1	 1	 705.314643145
14106	 1	 1	 705.364650965
14107	 1	 1	 705.414653063
14108	 1	 1	 705.464656115
14109	 1	 1	 705.51465416
14110	 1	 1	 705.564671993
14111	 1	 1	 705.614670038
14112	 1	 1	 705.66467309
14113	 1	 1	 705.714668989
14114	 1	 1	 705.764687061
14115	 1	 1	 705.814690113
14116	 1	 1	 705.86469698
14117	 1	 1	 705.914703131
14118	 1	 1	 705.964711189
14119	 1	 1	 706.014716148
14120	 1	 1	 706.064702034
14121	 1	 1	 706.11471796
14122	 1	 1	 706.164720058
14123	 1	 1	 706.214727163
14124	 1	 1	 706.264722109
14125	 1	 1	 706.314737082
14126	 0	 1	 706.364744186
14127	 1	 1	 706.414745092
14128	 1	 1	 706.464743137
14129	 1	 1	 706.514754057
14130	 1	 1	 706.564758062
14131	 1	 1	 706.614765167
14132	 1	 1	 706.664762974
14133	 1	 1	 706.714769125
14134	 1	 1	 706.764778137
14135	 1	 1	 706.814776182
14136	 1	 1	 706.864777088
14137	 1	 1	 706.914792061
14138	 1	 1	 706.964809179
14139	 0	 1	 707.014799118
14140	 1	 1	 707.064807177
14141	 1	 1	 707.114817142
14142	 1	 1	 707.164817095
14143	 1	 1	 707.214810133
14144	 1	 1	 707.264830112
14145	 1	 1	 707.314830065
14146	 1	 1	 707.364835978
14147	 1	 1	 707.414834023
14148	 1	 1	 707.464848042
14149	 1	 1	 707.514854193
14150	 1	 1	 707.564853191
14151	 1	 1	 707.614850044
14152	 0	 1	 707.66486001
14153	 1	 1	 707.714864016
14154	 1	 1	 707.764868975
14155	 1	 1	 707.81487298
14156	 1	 1	 707.864878178
14157	 1	 1	 707.914880991
14158	 1	 1	 707.964888096
14159	 1	 1	 708.014893055
14160	 1	 1	 708.064893007
14161	 1	 1	 708.120470047
14162	 1	 1	 708.164913177
14163	 1	 1	 708.214920044
14164	 1	 1	 708.264918089
14165	 0	 1	 708.314912081
14166	 1	 1	 708.364928007
14167	 1	 1	 708.414932013
14168	 1	 1	 708.464929104
14169	 1	 1	 708.514929056
14170	 1	 1	 708.564944029
14171	 1	 1	 708.614957094
14172	 1	 1	 708.66495204
14173	 1	 1	 708.714949131
14174	 1	 1	 708.764966011
14175	 1	 1	 708.81497097
14176	 1	 1	 708.864976168
14177	 1	 1	 708.914978027
14178	 0	 1	 708.964977026
14179	 1	 1	 709.014994144
14180	 1	 1	 709.064990997
14181	 1	 1	 709.114986181
14182	 1	 1	 709.165004015
14183	 1	 1	 709.215003014
14184	 1	 1	 709.265007019
14185	 1	 1	 709.315006018
14186	 1	 1	 709.365015984
14187	 1	 1	 709.415027142
14188	 1	 1	 709.465023041
14189	 1	 1	 709.515022039
14190	 1	 1	 709.565037966
14191	 0	 1	 709.615041971
14192	 1	 1	 709.66505003
14193	 1	 1	 709.715048075
14194	 1	 1	 709.76505518
14195	 1	 1	 709.815068007
14196	 1	 1	 709.865067959
14197	 1	 1	 709.915071964
14198	 1	 1	 709.965078115
14199	 1	 1	 710.015072107
14200	 1	 1	 710.065088034
14201	 1	 1	 710.115094185
14202	 1	 1	 710.165091038
14203	 1	 1	 710.215088129
14204	 0	 1	 710.265100002
14205	 1	 1	 710.315113068
14206	 1	 1	 710.365111113
14207	 1	 1	 710.415104151
14208	 1	 1	 710.465126038
14209	 1	 1	 710.515125036
14210	 1	 1	 710.565128088
